source_file,row_id,qid,method,policy,policy_display,experiment_group,question,final_action,correct,answered,history_index,step,action,last_action,remaining_budget,num_evidence,best_answer,best_answer_weight,best_utility,delta_uncertainty,evidence_gain,answer_utility,continue_utility,service_utility,generation_entropy,utility_uncertainty,stability_score,total_uncertainty,retrieval_uncertainty,conflict_uncertainty,stability_uncertainty
phase5_E_loose_2_predictions.json,11,11,decision_loop,loose_2,Loose-2,policy_sweep,Who had FA cup coverage from 1988-1997?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,bbc and sky sports,0.4332,0.1318,0.1127,0.1318,0.2395,0.6133,0.2395,0.9802,0.8682,0.1429,0.8873,0.8682,0.5668,0.8571
phase5_E_loose_2_predictions.json,11,11,decision_loop,loose_2,Loose-2,policy_sweep,Who had FA cup coverage from 1988-1997?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,bbc and sky sports,0.2916,0.1318,0.0303,0.0,0.2106,0.4371,0.1106,0.9834,0.8682,0.2462,0.8569,0.8682,0.7084,0.7538
phase5_E_loose_2_predictions.json,11,11,decision_loop,loose_2,Loose-2,policy_sweep,Who had FA cup coverage from 1988-1997?,ANSWER,0,1,3,3,RETRIEVE_MORE,RERANK,1,3,bbc and sky sports,0.4332,0.1318,0.0147,0.0,0.2695,0.4257,0.1695,0.9802,0.8682,0.2929,0.8423,0.8682,0.5668,0.7071
phase5_E_loose_2_predictions.json,11,11,decision_loop,loose_2,Loose-2,policy_sweep,Who had FA cup coverage from 1988-1997?,ANSWER,0,1,4,4,STOP,RETRIEVE_MORE,0,5,bbc and sky sports,0.2916,0.1318,0.0,0.0,0.2106,0.2999,0.0106,0.9834,0.8682,0.2462,0.8569,0.8682,0.7084,0.7538
phase5_E_loose_2_predictions.json,12,12,decision_loop,loose_2,Loose-2,policy_sweep,What percentage of the population was Caucasian in 1940?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,3.0%,0.5176,0.1475,0.1644,0.1475,0.2991,0.6082,0.2991,0.9334,0.8525,0.2578,0.8356,0.8525,0.4824,0.7422
phase5_E_loose_2_predictions.json,12,12,decision_loop,loose_2,Loose-2,policy_sweep,What percentage of the population was Caucasian in 1940?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,3.0%,0.3739,0.1475,0.0209,0.0,0.2645,0.4185,0.1645,0.9463,0.8525,0.3362,0.8147,0.8525,0.6261,0.6638
phase5_E_loose_2_predictions.json,12,12,decision_loop,loose_2,Loose-2,policy_sweep,What percentage of the population was Caucasian in 1940?,ANSWER,0,1,3,3,RETRIEVE_MORE,RERANK,1,3,3.0%,0.5115,0.1475,0.0111,0.0,0.3174,0.4107,0.2174,0.9266,0.8525,0.3601,0.8036,0.8525,0.4885,0.6399
phase5_E_loose_2_predictions.json,12,12,decision_loop,loose_2,Loose-2,policy_sweep,What percentage of the population was Caucasian in 1940?,ANSWER,0,1,4,4,STOP,RETRIEVE_MORE,0,5,3.0%,0.3707,0.1475,0.0,0.0,0.2565,0.2884,0.0565,0.942,0.8525,0.3023,0.824,0.8525,0.6293,0.6977
phase5_E_loose_2_predictions.json,13,13,decision_loop,loose_2,Loose-2,policy_sweep,In what year was Columbia University chartered?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,1950,0.5368,0.1087,0.1396,0.1087,0.2773,0.607,0.2773,0.8777,0.8913,0.2025,0.8604,0.8913,0.4632,0.7975
phase5_E_loose_2_predictions.json,13,13,decision_loop,loose_2,Loose-2,policy_sweep,In what year was Columbia University chartered?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,1950,0.3486,0.1087,0.0108,0.0,0.2272,0.4267,0.1272,0.9421,0.8913,0.2815,0.8496,0.8913,0.6514,0.7185
phase5_E_loose_2_predictions.json,13,13,decision_loop,loose_2,Loose-2,policy_sweep,In what year was Columbia University chartered?,ANSWER,0,1,3,3,STOP,RERANK,1,3,1950,0.4432,0.1087,0.0024,0.0,0.2665,0.4225,0.1665,0.9763,0.8913,0.3123,0.8472,0.8913,0.5568,0.6877
phase5_E_loose_2_predictions.json,14,14,decision_loop,loose_2,Loose-2,policy_sweep,"What is the owner, tenant or manager of a pub known as?",ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,pub landlord,0.6605,0.2893,0.3294,0.2893,0.4574,0.6165,0.4574,0.7968,0.7107,0.4802,0.6706,0.7107,0.3395,0.5198
phase5_E_loose_2_predictions.json,14,14,decision_loop,loose_2,Loose-2,policy_sweep,"What is the owner, tenant or manager of a pub known as?",ANSWER,1,1,2,2,ANSWER,RETRIEVE_MORE,1,5,pub landlord,0.5128,0.2893,0.0028,0.0,0.4142,0.3599,0.3142,0.8468,0.7107,0.5228,0.6679,0.7107,0.4872,0.4772
phase5_E_loose_2_predictions.json,15,15,decision_loop,loose_2,Loose-2,policy_sweep,How many people signed a petition in protest of Everton FC's crest redesign in 2013?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,"22,000",0.7013,0.1645,0.227,0.1645,0.4,0.6114,0.4,0.8797,0.8355,0.4025,0.773,0.8355,0.2987,0.5975
phase5_E_loose_2_predictions.json,15,15,decision_loop,loose_2,Loose-2,policy_sweep,How many people signed a petition in protest of Everton FC's crest redesign in 2013?,ANSWER,0,1,2,2,STOP,RETRIEVE_MORE,1,5,"22,000",0.4969,0.1645,0.0,0.0,0.32,0.4045,0.22,0.9439,0.8355,0.3604,0.7984,0.8355,0.5031,0.6396
phase5_E_loose_2_predictions.json,16,16,decision_loop,loose_2,Loose-2,policy_sweep,What did Griffith's tool help increase?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,transparency,0.4171,0.0978,0.0817,0.0978,0.2097,0.6105,0.2097,0.9838,0.9022,0.0986,0.9183,0.9022,0.5829,0.9014
phase5_E_loose_2_predictions.json,16,16,decision_loop,loose_2,Loose-2,policy_sweep,What did Griffith's tool help increase?,ANSWER,1,1,2,2,RERANK,RETRIEVE_MORE,1,5,transparency,0.2972,0.0978,0.0391,0.0,0.1921,0.4483,0.0921,0.971,0.9022,0.2203,0.8792,0.9022,0.7028,0.7797
phase5_E_loose_2_predictions.json,16,16,decision_loop,loose_2,Loose-2,policy_sweep,What did Griffith's tool help increase?,ANSWER,1,1,3,3,STOP,RERANK,1,3,transparency,0.4171,0.0978,0.0059,0.0,0.2397,0.433,0.1397,0.9838,0.9022,0.2486,0.8733,0.9022,0.5829,0.7514
phase5_E_loose_2_predictions.json,17,17,decision_loop,loose_2,Loose-2,policy_sweep,Where do samurais' teachings live on?,ANSWER,0,1,1,1,RERANK,,2,3,lichens,0.3704,0.0784,0.0506,0.0784,0.172,0.6137,0.172,0.996,0.9216,0.0351,0.9494,0.9216,0.6296,0.9649
phase5_E_loose_2_predictions.json,17,17,decision_loop,loose_2,Loose-2,policy_sweep,Where do samurais' teachings live on?,ANSWER,0,1,2,2,RETRIEVE_MORE,RERANK,2,3,lichens,0.4207,0.0933,0.0622,0.0148,0.2281,0.5854,0.2281,0.961,0.9067,0.1945,0.8872,0.9067,0.5793,0.8055
phase5_E_loose_2_predictions.json,17,17,decision_loop,loose_2,Loose-2,policy_sweep,Where do samurais' teachings live on?,ANSWER,0,1,3,3,RERANK,RETRIEVE_MORE,1,5,lichens,0.2795,0.0933,0.0,0.0,0.1757,0.4381,0.0757,0.9756,0.9067,0.1795,0.8946,0.9067,0.7205,0.8205
phase5_E_loose_2_predictions.json,17,17,decision_loop,loose_2,Loose-2,policy_sweep,Where do samurais' teachings live on?,ANSWER,0,1,4,4,STOP,RERANK,1,3,lichens,0.3732,0.0933,0.0,0.0,0.2105,0.4385,0.1105,0.9956,0.9067,0.1894,0.8957,0.9067,0.6268,0.8106
phase5_E_loose_2_predictions.json,18,18,decision_loop,loose_2,Loose-2,policy_sweep,How many years does the term of a Richmond city council representative last?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,4,0.5119,0.2008,0.1698,0.2008,0.3017,0.6209,0.3017,0.8945,0.7992,0.161,0.8302,0.7992,0.4881,0.839
phase5_E_loose_2_predictions.json,18,18,decision_loop,loose_2,Loose-2,policy_sweep,How many years does the term of a Richmond city council representative last?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,4,0.384,0.2008,0.029,0.0,0.2789,0.417,0.1789,0.9144,0.7992,0.2708,0.8012,0.7992,0.616,0.7292
phase5_E_loose_2_predictions.json,18,18,decision_loop,loose_2,Loose-2,policy_sweep,How many years does the term of a Richmond city council representative last?,ANSWER,0,1,3,3,STOP,RERANK,1,3,4,0.4318,0.2008,0.0,0.0,0.2862,0.4138,0.1862,0.9631,0.7992,0.2236,0.8251,0.7992,0.5682,0.7764
phase5_E_loose_2_predictions.json,19,19,decision_loop,loose_2,Loose-2,policy_sweep,When did an investigation occur under school casualties?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,december 2008,0.4199,0.0844,0.0837,0.0844,0.2107,0.6045,0.2107,0.9852,0.9156,0.1286,0.9163,0.9156,0.5801,0.8714
phase5_E_loose_2_predictions.json,19,19,decision_loop,loose_2,Loose-2,policy_sweep,When did an investigation occur under school casualties?,ANSWER,1,1,2,2,RERANK,RETRIEVE_MORE,1,5,december 2008,0.2883,0.0844,0.0341,0.0,0.1865,0.4474,0.0865,0.9792,0.9156,0.2383,0.8822,0.9156,0.7117,0.7617
phase5_E_loose_2_predictions.json,19,19,decision_loop,loose_2,Loose-2,policy_sweep,When did an investigation occur under school casualties?,ANSWER,1,1,3,3,RETRIEVE_MORE,RERANK,1,3,december 2008,0.4199,0.0844,0.0109,0.0,0.2407,0.4343,0.1407,0.9852,0.9156,0.2786,0.8713,0.9156,0.5801,0.7214
phase5_E_loose_2_predictions.json,19,19,decision_loop,loose_2,Loose-2,policy_sweep,When did an investigation occur under school casualties?,ANSWER,1,1,4,4,STOP,RETRIEVE_MORE,0,5,december 2008,0.2883,0.0844,0.0,0.0,0.1865,0.3088,-0.0135,0.9792,0.9156,0.2383,0.8822,0.9156,0.7117,0.7617
phase5_E_loose_2_predictions.json,20,20,decision_loop,loose_2,Loose-2,policy_sweep,How did Liang Ji die?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,killed after deng mengnü resisted liang ji's attempts to control her,0.5017,0.0861,0.1241,0.0861,0.2609,0.6062,0.2609,0.9439,0.9139,0.2329,0.8759,0.9139,0.4983,0.7671
phase5_E_loose_2_predictions.json,20,20,decision_loop,loose_2,Loose-2,policy_sweep,How did Liang Ji die?,ANSWER,0,1,2,2,RETRIEVE_MORE,RETRIEVE_MORE,1,5,killed after deng mengnü resisted liang ji's attempts to control her,0.413,0.0861,0.0443,0.0,0.2516,0.4338,0.1516,0.8859,0.9139,0.3417,0.8316,0.9139,0.587,0.6583
phase5_E_loose_2_predictions.json,20,20,decision_loop,loose_2,Loose-2,policy_sweep,How did Liang Ji die?,ANSWER,0,1,3,3,STOP,RETRIEVE_MORE,0,5,killed after deng mengnü resisted liang ji's attempts to control her,0.3763,0.0861,0.0,0.0,0.2283,0.2998,0.0283,0.9315,0.9139,0.2893,0.8565,0.9139,0.6237,0.7107
phase5_E_loose_2_predictions.json,21,21,decision_loop,loose_2,Loose-2,policy_sweep,Who supported the reaction against the government?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,durango,0.5666,0.2014,0.223,0.2014,0.3566,0.6111,0.3566,0.8956,0.7986,0.338,0.777,0.7986,0.4334,0.662
phase5_E_loose_2_predictions.json,21,21,decision_loop,loose_2,Loose-2,policy_sweep,Who supported the reaction against the government?,ANSWER,1,1,2,2,RETRIEVE_MORE,RETRIEVE_MORE,1,5,durango,0.4236,0.2014,0.0162,0.0,0.3194,0.3978,0.2194,0.9116,0.7986,0.4027,0.7608,0.7986,0.5764,0.5973
phase5_E_loose_2_predictions.json,21,21,decision_loop,loose_2,Loose-2,policy_sweep,Who supported the reaction against the government?,ANSWER,1,1,3,3,ANSWER,RETRIEVE_MORE,0,5,durango,0.42,0.2014,0.0052,0.0,0.314,0.2705,0.114,0.9102,0.7986,0.3818,0.7668,0.7986,0.58,0.6182
phase5_E_loose_2_predictions.json,22,22,decision_loop,loose_2,Loose-2,policy_sweep,What influences role of minority leader?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,more partisan nature of the house,0.4117,0.1348,0.0833,0.1348,0.2104,0.6248,0.2104,0.9627,0.8652,0.0281,0.9167,0.8652,0.5883,0.9719
phase5_E_loose_2_predictions.json,22,22,decision_loop,loose_2,Loose-2,policy_sweep,What influences role of minority leader?,ANSWER,1,1,2,2,RERANK,RETRIEVE_MORE,1,5,more partisan nature of the house,0.2603,0.1348,0.0382,0.0,0.1853,0.4477,0.0853,0.9813,0.8652,0.1678,0.8785,0.8652,0.7397,0.8322
phase5_E_loose_2_predictions.json,22,22,decision_loop,loose_2,Loose-2,policy_sweep,What influences role of minority leader?,ANSWER,1,1,3,3,RETRIEVE_MORE,RERANK,1,3,personality and contextual factors,0.3734,0.154,0.0,0.0191,0.2093,0.4506,0.1093,0.9962,0.846,0.0464,0.9083,0.846,0.6266,0.9536
phase5_E_loose_2_predictions.json,22,22,decision_loop,loose_2,Loose-2,policy_sweep,What influences role of minority leader?,ANSWER,1,1,4,4,STOP,RETRIEVE_MORE,0,5,personality and contextual factors,0.2818,0.154,0.049,0.0,0.2049,0.3204,0.0049,0.9592,0.846,0.185,0.8593,0.846,0.7182,0.815
phase5_E_loose_2_predictions.json,23,23,decision_loop,loose_2,Loose-2,policy_sweep,What genre was 'LA 2017'?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,mp3,0.473,0.1279,0.1051,0.1279,0.2268,0.6143,0.2268,0.8217,0.8721,0.0185,0.8949,0.8721,0.527,0.9815
phase5_E_loose_2_predictions.json,23,23,decision_loop,loose_2,Loose-2,policy_sweep,What genre was 'LA 2017'?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,mp3,0.3332,0.1279,0.0279,0.0,0.2068,0.4396,0.1068,0.8991,0.8721,0.163,0.867,0.8721,0.6668,0.837
phase5_E_loose_2_predictions.json,23,23,decision_loop,loose_2,Loose-2,policy_sweep,What genre was 'LA 2017'?,ANSWER,0,1,3,3,STOP,RERANK,1,3,mp3,0.3959,0.1279,0.0,0.0,0.2292,0.4334,0.1292,0.9734,0.8721,0.1655,0.8811,0.8721,0.6041,0.8345
phase5_E_loose_2_predictions.json,24,24,decision_loop,loose_2,Loose-2,policy_sweep,Who had issues with JFK's proposal?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,naacp,0.4797,0.1078,0.1236,0.1078,0.2572,0.6062,0.2572,0.9576,0.8922,0.2039,0.8764,0.8922,0.5203,0.7961
phase5_E_loose_2_predictions.json,24,24,decision_loop,loose_2,Loose-2,policy_sweep,Who had issues with JFK's proposal?,ANSWER,1,1,2,2,RERANK,RETRIEVE_MORE,1,5,naacp,0.3389,0.1078,0.0262,0.0,0.2259,0.4331,0.1259,0.9618,0.8922,0.2941,0.8502,0.8922,0.6611,0.7059
phase5_E_loose_2_predictions.json,24,24,decision_loop,loose_2,Loose-2,policy_sweep,Who had issues with JFK's proposal?,ANSWER,1,1,3,3,RETRIEVE_MORE,RERANK,1,3,naacp,0.4797,0.1078,0.0188,0.0,0.2872,0.4235,0.1872,0.9576,0.8922,0.3539,0.8314,0.8922,0.5203,0.6461
phase5_E_loose_2_predictions.json,24,24,decision_loop,loose_2,Loose-2,policy_sweep,Who had issues with JFK's proposal?,ANSWER,1,1,4,4,STOP,RETRIEVE_MORE,0,5,naacp,0.3389,0.1078,0.0,0.0,0.2259,0.2976,0.0259,0.9618,0.8922,0.2941,0.8502,0.8922,0.6611,0.7059
phase5_E_loose_2_predictions.json,25,25,decision_loop,loose_2,Loose-2,policy_sweep,What does CATOBAR allow for?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,catobar recovery,0.539,0.1252,0.1554,0.1252,0.2938,0.6078,0.2938,0.9026,0.8748,0.2443,0.8446,0.8748,0.461,0.7557
phase5_E_loose_2_predictions.json,25,25,decision_loop,loose_2,Loose-2,policy_sweep,What does CATOBAR allow for?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,catobar recovery,0.3835,0.1252,0.0174,0.0,0.2553,0.4215,0.1553,0.935,0.8748,0.3238,0.8273,0.8748,0.6165,0.6762
phase5_E_loose_2_predictions.json,25,25,decision_loop,loose_2,Loose-2,policy_sweep,What does CATOBAR allow for?,ANSWER,0,1,3,3,RETRIEVE_MORE,RERANK,1,3,catobar recovery,0.4922,0.1252,0.0117,0.0,0.3032,0.4151,0.2032,0.9504,0.8748,0.3731,0.8156,0.8748,0.5078,0.6269
phase5_E_loose_2_predictions.json,25,25,decision_loop,loose_2,Loose-2,policy_sweep,What does CATOBAR allow for?,ANSWER,0,1,4,4,STOP,RETRIEVE_MORE,0,5,catobar recovery,0.3797,0.1252,0.0,0.0,0.2536,0.2895,0.0536,0.9317,0.8748,0.3221,0.8271,0.8748,0.6203,0.6779
phase5_E_loose_2_predictions.json,26,26,decision_loop,loose_2,Loose-2,policy_sweep,Where were these forts commonly built?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,the swedes,0.4311,0.0863,0.0712,0.0863,0.2032,0.6096,0.2032,0.9609,0.9137,0.0674,0.9288,0.9137,0.5689,0.9326
phase5_E_loose_2_predictions.json,26,26,decision_loop,loose_2,Loose-2,policy_sweep,Where were these forts commonly built?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,the swedes,0.3046,0.0863,0.0385,0.0,0.185,0.452,0.085,0.9638,0.9137,0.1976,0.8903,0.9137,0.6954,0.8024
phase5_E_loose_2_predictions.json,26,26,decision_loop,loose_2,Loose-2,policy_sweep,Where were these forts commonly built?,ANSWER,0,1,3,3,STOP,RERANK,1,3,the swedes,0.4012,0.0863,0.0001,0.0,0.2218,0.4366,0.1218,0.9862,0.9137,0.2127,0.8903,0.9137,0.5988,0.7873
phase5_E_loose_2_predictions.json,27,27,decision_loop,loose_2,Loose-2,policy_sweep,What bacteria is an exception to single circular chromosome rule?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,borrelia burgdorferi,0.5601,0.1645,0.2023,0.1645,0.337,0.6101,0.337,0.9018,0.8355,0.3345,0.7977,0.8355,0.4399,0.6655
phase5_E_loose_2_predictions.json,27,27,decision_loop,loose_2,Loose-2,policy_sweep,What bacteria is an exception to single circular chromosome rule?,ANSWER,0,1,2,2,RETRIEVE_MORE,RETRIEVE_MORE,1,5,borrelia burgdorferi,0.4324,0.1645,0.0211,0.0,0.307,0.4053,0.207,0.9069,0.8355,0.4083,0.7766,0.8355,0.5676,0.5917
phase5_E_loose_2_predictions.json,27,27,decision_loop,loose_2,Loose-2,policy_sweep,What bacteria is an exception to single circular chromosome rule?,ANSWER,0,1,3,3,ANSWER,RETRIEVE_MORE,0,5,borrelia burgdorferi,0.4308,0.1645,0.0119,0.0,0.3063,0.2766,0.1063,0.9063,0.8355,0.4073,0.7768,0.8355,0.5692,0.5927
phase5_E_loose_2_predictions.json,28,28,decision_loop,loose_2,Loose-2,policy_sweep,Who made up most unions between Europeans and natives?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,africans,0.5093,0.0925,0.1344,0.0925,0.2707,0.6067,0.2707,0.94,0.9075,0.2539,0.8656,0.9075,0.4907,0.7461
phase5_E_loose_2_predictions.json,28,28,decision_loop,loose_2,Loose-2,policy_sweep,Who made up most unions between Europeans and natives?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,africans,0.3444,0.0925,0.0139,0.0,0.2254,0.4286,0.1254,0.9635,0.9075,0.3159,0.8517,0.9075,0.6556,0.6841
phase5_E_loose_2_predictions.json,28,28,decision_loop,loose_2,Loose-2,policy_sweep,Who made up most unions between Europeans and natives?,ANSWER,0,1,3,3,STOP,RERANK,1,3,africans,0.4454,0.0925,0.0,0.0,0.2504,0.4287,0.1504,0.9658,0.9075,0.2643,0.8676,0.9075,0.5546,0.7357
phase5_E_loose_2_predictions.json,29,29,decision_loop,loose_2,Loose-2,policy_sweep,What did the Guardian name her?,ANSWER,0,1,1,1,RERANK,,2,3,beyoncé,0.3576,0.1055,0.0628,0.1055,0.1792,0.6202,0.1792,0.9988,0.8945,0.0328,0.9372,0.8945,0.6424,0.9672
phase5_E_loose_2_predictions.json,29,29,decision_loop,loose_2,Loose-2,policy_sweep,What did the Guardian name her?,ANSWER,0,1,2,2,RETRIEVE_MORE,RERANK,2,3,beyoncé,0.4277,0.1312,0.0734,0.0257,0.2505,0.5817,0.2505,0.9604,0.8688,0.2089,0.8638,0.8688,0.5723,0.7911
phase5_E_loose_2_predictions.json,29,29,decision_loop,loose_2,Loose-2,policy_sweep,What did the Guardian name her?,ANSWER,0,1,3,3,RERANK,RETRIEVE_MORE,1,5,beyoncé,0.3084,0.1312,0.0,0.0,0.2055,0.4284,0.1055,0.9513,0.8688,0.1924,0.8669,0.8688,0.6916,0.8076
phase5_E_loose_2_predictions.json,29,29,decision_loop,loose_2,Loose-2,policy_sweep,What did the Guardian name her?,ANSWER,0,1,4,4,STOP,RERANK,1,3,beyoncé,0.3884,0.1312,0.0,0.0,0.2357,0.4301,0.1357,0.9914,0.8688,0.2034,0.8717,0.8688,0.6116,0.7966
phase5_E_loose_2_predictions.json,30,30,decision_loop,loose_2,Loose-2,policy_sweep,The lower regions and larger towns of the Alps are well-served by what?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,motorways and main roads,0.4726,0.1368,0.1366,0.1368,0.2674,0.6069,0.2674,0.9622,0.8632,0.2023,0.8634,0.8632,0.5274,0.7977
phase5_E_loose_2_predictions.json,30,30,decision_loop,loose_2,Loose-2,policy_sweep,The lower regions and larger towns of the Alps are well-served by what?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,motorways and main roads,0.3581,0.1368,0.0385,0.0,0.2475,0.4291,0.1475,0.9213,0.8632,0.3033,0.8249,0.8632,0.6419,0.6967
phase5_E_loose_2_predictions.json,30,30,decision_loop,loose_2,Loose-2,policy_sweep,The lower regions and larger towns of the Alps are well-served by what?,ANSWER,0,1,3,3,STOP,RERANK,1,3,motorways and main roads,0.4726,0.1368,0.0065,0.0,0.2974,0.414,0.1974,0.9622,0.8632,0.3523,0.8184,0.8632,0.5274,0.6477
phase5_E_loose_2_predictions.json,31,31,decision_loop,loose_2,Loose-2,policy_sweep,What does the French constitution state for the language in Aslace?,ANSWER,0,1,1,1,RERANK,,2,3,standardisation of dutch language,0.3588,0.0815,0.0446,0.0815,0.1644,0.617,0.1644,0.9965,0.9185,0.0105,0.9554,0.9185,0.6412,0.9895
phase5_E_loose_2_predictions.json,31,31,decision_loop,loose_2,Loose-2,policy_sweep,What does the French constitution state for the language in Aslace?,ANSWER,0,1,2,2,RETRIEVE_MORE,RERANK,2,3,standardisation of dutch language,0.3588,0.0815,0.045,0.0,0.1944,0.5866,0.1944,0.9965,0.9185,0.1605,0.9104,0.9185,0.6412,0.8395
phase5_E_loose_2_predictions.json,31,31,decision_loop,loose_2,Loose-2,policy_sweep,What does the French constitution state for the language in Aslace?,ANSWER,0,1,3,3,RERANK,RETRIEVE_MORE,1,5,standardisation of dutch language,0.2648,0.0815,0.0041,0.0,0.1609,0.4438,0.0609,0.9721,0.9185,0.1577,0.9064,0.9185,0.7352,0.8423
phase5_E_loose_2_predictions.json,31,31,decision_loop,loose_2,Loose-2,policy_sweep,What does the French constitution state for the language in Aslace?,ANSWER,0,1,4,4,STOP,RERANK,1,3,standardisation of dutch language,0.3588,0.0815,0.0,0.0,0.1944,0.4436,0.0944,0.9965,0.9185,0.1605,0.9104,0.9185,0.6412,0.8395
phase5_E_loose_2_predictions.json,32,32,decision_loop,loose_2,Loose-2,policy_sweep,Which BYU building features films in several languages?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,international cinema,0.5971,0.1829,0.228,0.1829,0.3641,0.6114,0.3641,0.8633,0.8171,0.3641,0.772,0.8171,0.4029,0.6359
phase5_E_loose_2_predictions.json,32,32,decision_loop,loose_2,Loose-2,policy_sweep,Which BYU building features films in several languages?,ANSWER,1,1,2,2,STOP,RETRIEVE_MORE,1,5,international cinema,0.4362,0.1829,0.0065,0.0,0.3181,0.3955,0.2181,0.9086,0.8171,0.4159,0.7655,0.8171,0.5638,0.5841
phase5_E_loose_2_predictions.json,33,33,decision_loop,loose_2,Loose-2,policy_sweep,What has helped geneologists researching slaves?,ANSWER,0,1,1,1,RERANK,,2,3,slave ships stopping at ports such as charleston,0.3812,0.0605,0.051,0.0605,0.1739,0.6063,0.1739,0.9953,0.9395,0.0661,0.949,0.9395,0.6188,0.9339
phase5_E_loose_2_predictions.json,33,33,decision_loop,loose_2,Loose-2,policy_sweep,What has helped geneologists researching slaves?,ANSWER,0,1,2,2,RETRIEVE_MORE,RERANK,2,3,slave ships stopping at ports such as charleston,0.3812,0.0605,0.045,0.0,0.2039,0.5844,0.2039,0.9953,0.9395,0.2161,0.904,0.9395,0.6188,0.7839
phase5_E_loose_2_predictions.json,33,33,decision_loop,loose_2,Loose-2,policy_sweep,What has helped geneologists researching slaves?,ANSWER,0,1,3,3,RERANK,RETRIEVE_MORE,1,5,slave ships stopping at ports such as charleston,0.2492,0.0605,0.0,0.0,0.1497,0.4449,0.0497,0.9851,0.9395,0.1762,0.9139,0.9395,0.7508,0.8238
phase5_E_loose_2_predictions.json,33,33,decision_loop,loose_2,Loose-2,policy_sweep,What has helped geneologists researching slaves?,ANSWER,0,1,4,4,RETRIEVE_MORE,RERANK,1,3,treaties,0.4298,0.0777,0.0,0.0172,0.2044,0.4565,0.1044,0.9738,0.9223,0.0951,0.9274,0.9223,0.5702,0.9049
phase5_E_loose_2_predictions.json,33,33,decision_loop,loose_2,Loose-2,policy_sweep,What has helped geneologists researching slaves?,ANSWER,0,1,5,5,STOP,RETRIEVE_MORE,0,5,treaties,0.3086,0.0777,0.0385,0.0,0.1866,0.3265,-0.0134,0.9662,0.9223,0.2183,0.8889,0.9223,0.6914,0.7817
phase5_E_loose_2_predictions.json,34,34,decision_loop,loose_2,Loose-2,policy_sweep,When did the first free election take place?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,1492,0.5376,0.1743,0.1911,0.1743,0.3252,0.6096,0.3252,0.9194,0.8257,0.2929,0.8089,0.8257,0.4624,0.7071
phase5_E_loose_2_predictions.json,34,34,decision_loop,loose_2,Loose-2,policy_sweep,When did the first free election take place?,ANSWER,1,1,2,2,RETRIEVE_MORE,RETRIEVE_MORE,1,5,1492,0.4015,0.1743,0.0208,0.0,0.2927,0.4091,0.1927,0.9292,0.8257,0.3687,0.7881,0.8257,0.5985,0.6313
phase5_E_loose_2_predictions.json,34,34,decision_loop,loose_2,Loose-2,policy_sweep,When did the first free election take place?,ANSWER,1,1,3,3,ANSWER,RETRIEVE_MORE,0,5,1492,0.3995,0.1743,0.0089,0.0,0.2918,0.2794,0.0918,0.9279,0.8257,0.3677,0.7881,0.8257,0.6005,0.6323
phase5_E_loose_2_predictions.json,35,35,decision_loop,loose_2,Loose-2,policy_sweep,Of what discipline is ethology a branch?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,zoology,0.451,0.1628,0.135,0.1628,0.2631,0.6179,0.2631,0.972,0.8372,0.16,0.865,0.8372,0.549,0.84
phase5_E_loose_2_predictions.json,35,35,decision_loop,loose_2,Loose-2,policy_sweep,Of what discipline is ethology a branch?,ANSWER,1,1,2,2,RERANK,RETRIEVE_MORE,1,5,zoology,0.3276,0.1628,0.0111,0.0,0.2288,0.4283,0.1288,0.9829,0.8372,0.2041,0.8539,0.8372,0.6724,0.7959
